timestamp,cpu_percent,memory_percent,memory_gb,disk_read_mb,disk_write_mb,power_kw,carbon_kg_per_5min,carbon_kg_per_hour
2026-01-12T08:26:05.376423,0.0,44.8,0.40032958984375,5572.28466796875,8043.841796875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T08:31:06.388165,0.0,44.8,0.4003143310546875,5572.28466796875,8044.521484375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T08:36:07.400012,0.0,44.8,0.40030670166015625,5572.28466796875,8044.951171875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T08:41:08.412097,0.0,44.2,0.39423370361328125,5572.28466796875,8045.533203125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T08:46:09.423993,0.0,44.2,0.3944664001464844,5572.28466796875,8046.009765625,0.0036,0.0001245,0.0014939999999999999
2026-01-12T08:51:10.435800,0.0,44.2,0.3946952819824219,5572.28466796875,8046.474609375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T08:56:11.447863,0.0,44.3,0.3951568603515625,5572.28466796875,8047.095703125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T09:01:12.460898,0.0,44.3,0.3958740234375,5572.28466796875,8047.525390625,0.0036,0.0001245,0.0014939999999999999
2026-01-12T09:06:13.473047,0.0,44.4,0.3961067199707031,5572.28466796875,8047.966796875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T09:11:14.485005,0.0,44.4,0.396820068359375,5572.28466796875,8048.376953125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T09:16:15.497011,0.0,44.4,0.3968162536621094,5572.28466796875,8048.857421875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T09:21:16.509254,0.0,44.5,0.3970489501953125,5572.28466796875,8049.564453125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T09:26:17.521524,0.0,44.5,0.3970489501953125,5572.28466796875,8050.263671875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T09:31:18.534086,0.0,48.1,0.42975616455078125,5575.42138671875,8066.326171875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T09:36:19.546049,0.0,48.2,0.42998504638671875,5575.42138671875,8066.759765625,0.0036,0.0001245,0.0014939999999999999
2026-01-12T09:41:20.558221,0.0,47.3,0.4222831726074219,5575.42138671875,8067.251953125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T09:46:21.570864,0.0,47.4,0.4227561950683594,5575.42138671875,8067.708984375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T09:51:22.582834,0.0,47.4,0.4227485656738281,5575.42138671875,8068.138671875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T09:56:23.594852,0.0,47.4,0.4229850769042969,5575.42138671875,8068.791015625,0.0036,0.0001245,0.0014939999999999999
2026-01-12T10:01:24.606989,0.0,47.4,0.4229774475097656,5575.42138671875,8069.263671875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T10:06:25.619028,0.0,47.4,0.42296600341796875,5575.42138671875,8069.693359375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T10:11:26.631795,0.0,47.4,0.42295074462890625,5575.42138671875,8070.419921875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T10:16:27.643884,0.0,47.4,0.4228782653808594,5575.71435546875,8071.291015625,0.0036,0.0001245,0.0014939999999999999
2026-01-12T10:21:28.656030,0.0,47.4,0.42285919189453125,5575.71435546875,8072.208984375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T10:26:29.668057,0.0,47.4,0.42284393310546875,5575.71435546875,8072.896484375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T10:31:30.681061,0.0,47.4,0.4228324890136719,5575.71435546875,8073.341796875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T10:36:31.693167,0.0,47.4,0.4228248596191406,5575.71435546875,8073.755859375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T10:41:32.705632,0.0,47.4,0.4228096008300781,5575.71435546875,8074.212890625,0.0036,0.0001245,0.0014939999999999999
2026-01-12T10:46:33.718127,0.0,47.4,0.42279052734375,5575.71435546875,8074.685546875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T10:51:34.732124,0.0,47.4,0.42278289794921875,5575.71435546875,8075.216796875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T10:56:35.745633,0.0,47.4,0.4227790832519531,5575.71435546875,8075.638671875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T11:01:36.757934,0.0,47.4,0.42275238037109375,5575.71435546875,8076.099609375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T11:06:37.770382,0.0,47.3,0.4227294921875,5575.71435546875,8076.513671875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T11:11:38.782496,0.0,47.2,0.421661376953125,5575.71435546875,8077.240234375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T11:16:39.794678,0.0,47.2,0.4216499328613281,5575.71435546875,8077.771484375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T11:21:40.807769,0.0,47.2,0.4216346740722656,5575.71435546875,8078.755859375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T11:26:41.820000,0.0,47.2,0.4216270446777344,5575.71435546875,8079.208984375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T11:31:42.832405,0.0,47.2,0.4216194152832031,5575.71435546875,8079.654296875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T11:36:43.844613,0.0,47.2,0.4216194152832031,5575.71435546875,8080.072265625,0.0036,0.0001245,0.0014939999999999999
2026-01-12T11:41:44.857166,0.0,47.2,0.42160797119140625,5575.71435546875,8080.537109375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T11:46:45.869394,0.0,47.2,0.4215965270996094,5575.71435546875,8081.173828125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T11:51:46.881910,0.5,47.2,0.4215812683105469,5575.71435546875,8081.638671875,0.003642,0.00012595249999999998,0.0015114299999999998
2026-01-12T11:56:47.894215,0.0,47.2,0.4215736389160156,5575.71435546875,8082.080078125,0.0036,0.0001245,0.0014939999999999999
2026-01-12T12:01:48.907121,0.0,47.2,0.4215583801269531,5575.71435546875,8082.615234375,0.0036,0.0001245,0.0014939999999999999
2026-01-12T12:06:49.919634,0.0,47.2,0.4215431213378906,5575.71435546875,8083.029296875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T12:11:50.932384,0.0,47.2,0.4215354919433594,5575.71435546875,8083.466796875,0.0036,0.0001245,0.0014939999999999999
2026-01-12T12:16:51.944767,0.0,47.2,0.4217414855957031,5575.71435546875,8084.201171875,0.0036,0.0001245,0.0014939999999999999
